mcc_cat,mcc_ant_cat,cep_cat,cep_ant_cat,valor_trans_cat,valor_trans_ant_cat,pos_entry,lim_cred_cat,bandeira_cat,variante_cat,score_cat,tp_pessoa_cat,trans_nacional_cat,qtde_parc_cat,velocidade_cat,dif_score_cat,trans_limit_cat,flag_fraude_cat {N,S}22,9,3,3,7,6,2,6,2,3,0,1,0,1,6,4,0,N
22,0,2,0,5,1,1,9,2,3,0,1,0,1,2,3,0,N
9,22,5,2,5,5,2,9,2,3,0,1,0,1,6,4,0,N
1,9,1,5,4,5,2,9,2,3,0,1,0,1,5,2,0,N
1,0,2,0,7,1,2,9,2,3,0,1,0,1,2,3,0,N
12,1,2,2,9,7,1,9,2,3,0,1,0,1,5,4,1,N
9,7,9,3,8,6,2,5,2,3,0,1,0,2,4,4,0,N
6,0,1,0,7,1,2,9,2,3,0,1,0,1,2,3,0,N
14,14,1,1,9,9,8,9,2,3,0,1,0,1,2,3,0,N
14,14,1,1,9,9,8,9,2,3,0,1,0,1,3,3,0,N
14,14,1,1,9,9,8,9,2,3,0,1,0,1,6,3,0,N
12,0,1,0,8,1,2,9,2,3,2,1,0,1,2,3,0,N
22,22,1,1,7,2,2,9,2,3,4,1,0,1,2,5,0,N
6,0,6,0,1,1,2,8,2,3,0,1,0,1,2,3,0,N
22,6,6,6,4,1,2,8,2,3,0,1,0,2,5,3,0,N
15,15,2,2,3,2,2,5,2,3,0,1,0,1,2,3,0,N
13,0,3,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
6,0,3,0,9,1,2,9,2,3,0,1,0,1,2,3,0,N
15,22,2,2,4,7,2,9,2,3,0,1,0,1,3,1,0,N
13,8,2,2,6,8,2,4,2,3,0,1,0,1,5,4,0,N
1,13,2,2,9,6,2,4,2,3,2,1,0,3,3,5,2,N
13,13,8,8,7,6,2,4,2,3,2,1,0,1,6,1,0,N
7,7,4,9,8,4,1,9,2,3,0,1,0,1,7,4,0,N
22,0,1,0,2,1,2,4,2,3,0,1,0,1,2,3,0,N
9,0,7,0,8,1,2,5,2,3,0,1,0,2,2,3,0,N
6,6,8,8,2,4,2,5,2,3,0,1,0,1,6,3,0,N
15,6,8,8,2,2,2,5,2,3,0,1,0,1,6,2,0,N
6,15,8,8,4,2,2,5,2,3,0,1,0,1,4,3,0,N
9,22,7,7,1,2,2,6,2,3,0,1,0,1,2,2,0,N
6,0,2,0,8,1,2,9,2,3,0,1,0,1,2,3,0,N
6,6,2,2,5,8,2,9,2,3,0,1,0,1,5,4,0,N
15,16,6,6,7,8,2,9,2,3,0,1,0,1,5,3,0,N
15,3,6,6,6,9,2,9,2,3,0,1,0,1,3,4,0,N
15,0,1,0,3,1,2,9,2,3,1,1,0,1,2,3,0,N
9,15,1,1,6,8,2,8,2,3,0,1,0,1,7,3,0,N
13,22,1,4,3,4,2,8,2,3,0,1,0,1,4,2,0,N
6,0,2,0,7,1,2,7,2,3,0,1,0,1,2,3,0,N
22,6,2,2,4,2,2,6,2,3,0,1,0,1,6,3,0,N
6,1,2,2,4,2,2,6,2,3,0,1,0,2,5,3,0,N
13,0,2,0,2,1,2,9,2,3,0,1,0,1,2,3,0,N
6,0,7,0,9,1,2,9,2,3,0,1,0,1,2,3,0,N
9,9,8,8,5,9,2,7,2,3,5,1,0,1,2,1,0,N
8,9,4,4,9,4,1,7,2,3,6,1,0,1,7,5,1,S
15,0,4,0,8,1,2,9,2,3,0,1,0,1,2,3,0,N
9,0,4,0,4,1,2,5,2,3,0,1,0,1,2,3,0,N
22,13,6,6,5,2,2,9,2,3,0,1,0,1,5,4,0,N
9,22,6,6,7,5,2,9,2,3,0,1,0,2,7,1,0,N
6,0,2,0,5,1,2,9,2,3,0,1,0,1,2,3,0,N
22,0,4,0,6,1,2,9,2,3,0,1,0,1,2,3,0,N
8,0,2,0,8,1,2,9,2,3,0,1,0,3,2,3,0,N
13,22,2,1,6,4,2,9,2,3,0,1,0,1,5,2,0,N
7,0,9,0,4,1,1,9,2,3,0,1,0,1,2,3,0,N
6,0,6,0,9,1,2,9,2,3,3,1,0,2,2,3,0,N
6,0,2,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
8,9,5,5,7,9,2,9,2,3,2,1,0,2,3,1,0,N
13,0,2,0,7,1,2,7,2,3,0,1,0,1,2,3,0,N
4,4,2,2,5,6,2,7,2,3,0,1,0,1,2,4,0,N
7,15,1,5,5,4,1,9,2,3,0,1,0,1,3,4,0,N
22,0,2,0,9,1,2,5,2,3,0,1,0,2,2,3,0,N
6,6,2,2,2,4,2,9,2,3,0,1,0,1,5,2,0,N
6,6,2,2,3,2,2,9,2,3,0,1,0,1,5,2,0,N
6,6,2,2,8,3,2,9,2,3,1,1,0,1,4,4,0,N
22,22,1,1,7,7,2,9,2,3,9,1,0,1,4,5,0,N
22,22,1,1,7,7,2,9,2,3,9,1,0,1,2,4,0,N
11,0,4,0,9,1,1,9,2,3,2,1,0,2,2,3,0,N
4,6,5,5,6,9,2,9,2,3,0,1,0,2,5,4,0,N
6,0,4,0,3,1,2,7,2,3,0,1,0,1,2,3,0,N
6,22,6,6,7,7,2,9,2,3,0,1,0,1,3,3,0,N
6,0,5,0,7,1,2,9,2,3,0,1,0,1,2,3,0,N
22,0,1,0,4,1,2,4,2,3,0,1,0,1,2,3,0,N
6,0,3,0,6,1,2,8,2,3,0,1,0,2,2,3,0,N
22,6,6,5,7,6,2,9,2,3,0,1,0,1,7,4,0,N
6,22,6,6,9,7,2,9,2,3,0,1,0,1,6,1,0,N
22,6,2,2,2,2,2,8,2,3,0,1,0,1,6,1,0,N
7,22,1,1,2,3,1,7,2,3,0,1,0,1,4,4,0,N
6,0,7,0,3,1,2,5,2,3,0,1,0,1,2,3,0,N
22,22,6,6,5,4,2,4,2,3,0,1,0,1,6,4,0,N
9,15,1,1,2,7,2,9,2,3,0,1,0,1,3,4,0,N
7,9,4,1,6,6,1,9,2,3,0,1,0,1,7,2,0,S
13,22,5,5,4,7,2,6,2,3,0,1,0,1,4,2,0,N
6,0,9,0,4,1,2,7,2,3,0,1,0,1,2,3,0,N
15,6,9,9,1,4,2,7,2,3,0,1,0,1,3,2,0,N
22,0,3,0,3,1,2,5,2,3,0,1,0,1,2,3,0,N
9,6,5,5,7,8,2,5,2,3,0,1,0,1,4,3,0,N
13,0,3,0,4,1,2,6,2,3,0,1,0,1,2,3,0,N
22,0,2,0,7,1,2,8,2,3,0,1,0,1,2,3,0,N
6,6,3,3,7,6,2,8,2,3,0,1,0,2,5,3,0,N
22,9,2,2,8,9,2,5,2,3,7,1,0,1,5,5,0,N
22,9,3,3,8,9,2,8,2,3,0,1,0,2,7,1,0,N
6,7,4,9,8,4,2,9,2,3,0,1,0,1,7,1,0,S
15,6,4,4,9,8,2,9,2,3,2,1,0,1,2,5,0,S
22,0,4,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
9,0,1,0,4,1,2,6,2,3,0,1,0,1,2,3,0,N
13,6,2,2,4,7,2,9,2,3,0,1,0,1,5,4,0,N
13,22,5,1,4,5,2,9,2,3,0,1,0,1,6,3,0,N
22,0,2,0,6,1,2,7,2,3,0,1,0,1,2,3,0,N
9,0,2,0,4,1,2,4,2,3,0,1,0,1,2,3,0,N
6,9,2,2,4,4,2,4,2,3,0,1,0,1,6,3,0,N
12,0,9,0,9,1,1,9,2,3,0,1,0,1,2,3,0,N
6,13,5,4,6,4,2,7,2,3,0,1,0,1,5,4,0,N
22,0,1,0,4,1,2,8,2,3,0,1,0,1,2,3,0,N
6,22,1,5,7,4,2,8,2,3,0,1,0,1,4,2,0,N
6,6,1,1,9,7,2,8,2,3,1,1,0,1,3,5,0,N
7,0,2,0,3,1,1,5,2,3,0,1,0,1,2,3,0,N
6,0,6,0,6,1,2,5,2,3,0,1,0,1,2,3,0,N
15,22,5,5,4,7,2,9,2,3,0,1,0,1,6,1,0,N
9,0,7,0,6,1,2,9,2,3,0,1,0,2,2,3,0,N
6,6,7,7,6,1,2,9,2,3,0,1,0,2,5,2,0,N
22,6,7,7,6,6,2,9,2,3,0,1,0,1,4,4,0,N
6,15,6,6,5,4,2,8,2,3,0,1,0,1,5,3,0,N
15,6,6,6,5,5,2,8,2,3,0,1,0,1,2,3,0,N
13,13,6,6,4,4,2,8,2,3,0,1,0,1,7,3,0,N
6,6,6,6,4,9,2,8,2,3,0,1,0,2,6,1,0,N
15,15,6,6,1,1,1,8,2,3,0,1,0,1,6,2,0,N
15,15,6,6,1,4,1,8,2,3,0,1,0,1,5,1,0,N
22,15,6,6,3,8,1,8,2,3,3,1,0,1,4,1,0,N
1,22,2,2,5,4,2,9,2,3,0,1,0,1,7,3,0,N
22,1,2,2,9,5,2,9,2,3,1,1,0,1,3,5,0,N
6,0,2,0,6,1,2,9,2,3,1,1,0,1,2,3,0,N
7,22,1,4,5,8,1,9,2,3,0,1,0,1,3,4,0,N
6,0,7,0,5,1,2,7,2,3,0,1,0,1,2,3,0,N
13,1,7,7,5,4,2,7,2,3,0,1,0,1,5,2,0,N
8,9,7,7,4,6,2,7,2,3,0,1,0,1,2,2,0,N
6,13,2,2,4,1,2,9,2,3,1,1,0,1,2,2,0,N
4,4,2,2,5,4,2,9,2,3,0,1,0,1,3,2,0,N
6,13,2,2,9,4,2,9,2,3,0,1,0,2,3,4,0,N
22,4,1,4,4,7,1,5,2,3,0,1,0,1,3,4,0,N
6,22,6,6,6,7,2,8,2,3,0,1,0,1,3,2,0,N
22,6,1,4,4,6,2,7,2,3,0,1,0,1,5,3,0,N
9,7,1,2,2,7,2,7,2,3,0,1,0,1,3,1,0,N
13,22,6,6,4,6,2,9,2,3,0,1,0,1,4,3,0,N
8,22,8,8,6,5,2,7,2,3,0,1,0,1,6,2,0,N
4,0,6,0,3,1,2,9,2,3,0,1,0,1,2,3,0,N
13,7,8,2,7,4,2,8,2,3,0,1,0,1,6,1,0,N
6,13,8,8,4,7,2,8,2,3,0,1,0,1,4,1,0,N
13,0,2,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
9,0,1,0,5,1,2,9,2,3,0,1,0,1,2,3,0,N
22,9,2,1,8,5,2,9,2,3,0,1,0,2,6,4,0,N
15,0,3,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
22,15,3,3,4,4,2,9,2,3,0,1,0,1,2,4,0,N
8,8,2,2,9,4,2,9,2,3,0,1,0,1,7,3,0,N
15,0,2,0,2,1,2,9,2,3,0,1,0,1,2,3,0,N
13,12,2,2,8,9,2,9,2,3,0,1,0,1,7,1,0,N
13,13,2,2,5,8,2,9,2,3,0,1,0,1,7,1,0,N
6,13,2,2,4,3,2,9,2,3,0,1,0,1,6,2,0,N
4,0,5,0,8,1,2,9,2,3,0,1,0,2,2,3,0,N
0,0,2,0,9,1,2,9,2,3,1,1,0,3,2,3,0,N
6,0,4,0,9,1,2,9,2,3,0,1,0,3,2,3,0,N
6,0,3,0,7,1,2,9,2,3,0,1,0,1,2,3,0,N
1,0,7,0,8,1,2,9,2,3,0,1,0,3,2,3,0,N
6,13,5,5,2,4,2,9,2,3,0,1,0,1,3,2,0,N
6,6,4,5,8,2,2,9,2,3,0,1,0,1,4,3,0,N
22,13,4,4,6,6,2,9,2,3,0,1,0,1,3,4,0,N
15,6,3,3,5,4,2,9,2,3,1,1,0,1,2,1,0,N
13,15,3,3,5,5,2,9,2,3,1,1,0,1,5,1,0,N
6,6,3,3,5,5,2,9,2,3,0,1,0,1,2,4,0,N
6,1,3,3,7,7,2,9,2,3,0,1,0,1,6,1,0,N
7,6,5,3,4,5,1,9,2,3,0,1,0,1,6,2,0,N
15,13,3,3,4,7,2,9,2,3,0,1,0,1,6,1,0,N
7,6,2,3,9,4,8,9,2,3,8,1,0,1,1,5,5,N
13,0,3,0,7,1,2,7,2,3,0,1,0,1,2,3,0,N
7,0,9,0,3,1,1,7,2,3,0,1,0,1,2,3,0,N
22,7,5,9,5,3,2,7,2,3,0,1,0,1,4,4,0,N
22,13,7,7,5,3,2,7,2,3,0,1,0,1,6,2,0,N
6,22,7,7,5,5,2,7,2,3,0,1,0,1,4,4,0,N
1,6,7,7,8,5,2,7,2,3,0,1,0,1,3,4,0,N
6,0,8,0,4,1,2,5,2,3,0,1,0,1,2,3,0,N
13,13,7,7,1,2,2,9,2,3,0,1,0,1,6,1,0,N
4,0,1,0,6,1,2,9,2,3,0,1,0,1,2,3,0,N
6,9,1,1,8,6,2,8,2,3,0,1,0,1,7,2,0,N
15,9,1,1,4,7,2,8,2,3,0,1,0,1,2,2,0,N
9,9,1,1,3,3,2,8,2,3,0,1,0,1,3,3,0,N
22,0,2,0,7,1,2,8,2,3,0,1,0,1,2,3,0,N
3,0,2,0,5,1,2,7,2,3,0,1,0,1,2,3,0,N
22,22,5,5,5,5,2,5,2,3,0,1,0,1,6,1,0,N
9,9,2,2,3,1,2,5,2,3,0,1,0,1,3,2,0,N
6,22,3,3,5,7,2,8,2,3,0,1,0,1,2,2,0,N
9,0,2,0,9,1,2,5,2,3,0,1,0,2,2,3,0,N
6,0,9,0,6,1,2,7,2,3,0,1,0,1,2,3,0,N
4,6,3,9,5,6,2,7,2,3,0,1,0,1,7,2,0,N
15,4,9,3,8,4,2,7,2,3,0,1,0,1,4,1,0,N
22,0,5,0,7,1,2,9,2,3,0,1,0,1,2,3,0,N
13,22,9,9,2,5,2,8,2,3,1,1,0,1,6,2,0,N
22,22,9,9,3,6,2,8,2,3,1,1,0,1,4,4,0,N
22,8,1,1,5,5,2,7,2,3,0,1,0,1,4,1,0,N
18,13,8,8,8,5,2,9,2,3,0,1,0,1,5,4,0,N
1,0,4,0,9,1,1,8,2,3,0,1,0,3,2,3,0,N
6,0,2,0,9,1,2,9,2,3,1,1,0,1,2,3,0,N
22,0,1,0,5,1,2,9,2,3,0,1,0,1,2,3,0,N
7,0,4,0,8,1,1,7,2,3,2,1,0,1,2,3,0,N
6,7,2,4,9,8,1,7,2,3,8,1,0,3,6,5,0,N
3,0,4,0,9,1,2,9,2,3,1,1,0,3,2,3,0,N
1,22,3,3,8,5,2,7,2,3,0,1,0,1,6,3,0,N
13,0,9,0,5,1,2,4,2,3,0,1,0,1,2,3,0,N
6,0,3,0,5,1,2,9,2,3,0,1,0,1,2,3,0,N
13,9,2,2,4,4,2,5,2,3,0,1,0,1,4,2,0,N
6,6,2,2,6,1,2,5,2,3,0,1,0,1,4,4,0,N
15,3,2,2,2,4,2,5,2,3,0,1,0,1,4,2,0,N
22,0,5,0,5,1,2,8,2,3,0,1,0,1,2,3,0,N
22,22,5,5,3,4,2,8,2,3,0,1,0,1,2,4,0,N
13,0,8,0,2,1,2,9,2,3,0,1,0,1,2,3,0,N
22,0,9,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
13,14,3,1,4,2,2,8,2,3,0,1,0,1,4,1,0,N
6,9,3,5,9,9,2,8,2,3,3,1,0,1,4,4,0,N
9,9,1,4,5,4,2,9,2,3,0,1,0,2,3,3,0,N
6,0,8,0,7,1,2,9,2,3,0,1,0,1,2,3,0,N
18,22,8,8,9,6,2,9,2,3,1,1,0,1,4,5,0,N
6,18,8,8,6,9,2,9,2,3,0,1,0,1,5,1,0,N
6,15,5,5,5,4,2,9,2,3,0,1,0,1,6,2,0,N
22,0,9,0,1,1,2,8,2,3,0,1,0,1,2,3,0,N
6,22,9,9,4,1,2,8,2,3,0,1,0,1,3,3,0,N
22,22,1,4,4,3,2,8,2,3,0,1,0,1,4,3,0,N
1,22,1,4,9,4,2,8,2,3,0,1,0,1,7,1,0,N
15,1,3,1,4,9,2,8,2,3,0,1,0,1,5,2,0,S
6,15,4,3,9,4,2,8,2,3,1,1,0,1,3,5,0,S
15,6,3,4,8,9,2,8,2,3,6,1,0,1,1,5,0,S
4,15,3,3,9,8,2,8,2,3,8,1,0,1,3,5,0,S
4,0,3,0,4,1,2,9,2,3,0,1,0,1,2,3,0,N
22,0,1,0,1,1,2,8,2,3,0,1,0,1,2,3,0,N
22,22,1,1,7,1,2,8,2,3,1,1,0,1,2,4,0,N
